did_compile,benchmark_id,benchmark_name,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token,timed_out
False,0,mbpp_80_tetrahedral_number,0.5,4.238158941268921,True," ```typescript
function tetrahedral_number(n: number): number {
  if (n === 0) {
    return 1;
  } else {
    const previous = tetrahedralNumber(n - 1);
    return previous * (previous + 1) / 2;
  }
}
```",0.0,78,78,"Counter({(1, 78): 1})",False
True,1,mbpp_392_get_max_sum,0.5,5.841209411621094,True," ```
function get_max_sum(n: number): number {
  if (n === 1) {
    return n;
  } else {
    const leftHalf = Math.floor(n / 2);
    const rightHalf = n - leftHalf;
    const leftSum = getMaxSum(leftHalf);
    const rightSum = getMaxSum(rightHalf);
    return Math.max(leftSum + rightSum, n);
  }
}
```",0.0,114,114,"Counter({(1, 114): 1})",False
True,2,mbpp_171_perimeter_pentagon,0.5,3.165217638015747,True," ```
function perimeter_pentagon(sideLengths: number[]): number {
    let perimeter = 0;
    sideLengths.forEach((side) => (perimeter += side));
    return perimeter;
}
```",0.0,56,56,"Counter({(1, 56): 1})",False
True,3,mbpp_127_multiply_int,0.5,2.014981985092163,True," ```
function multiply_int(x: number, y: number): number {
	return x * y;
}
```",0.0,30,30,"Counter({(1, 30): 1})",False
True,4,mbpp_435_last_Digit,0.5,2.000496625900269,True," ```
function last_Digit(n: number): number {
    return n % 10;
}
```",0.0,28,28,"Counter({(1, 28): 1})",False
True,5,mbpp_287_square_Sum,0.5,3.6482784748077393,True," ```
function square_Sum(n: number): number {
	let result = 0;
	for (let i = 2; i <= n; i += 2) {
        result += Math.pow(i, 2);
    }
	return result;
}
```",0.0,67,67,"Counter({(1, 67): 1})",False
True,6,mbpp_606_radian_degree,0.5,2.3384487628936768,True," ```
function radian_degree(degree: number): number {
    return degree * (Math.PI / 180);
}
```",0.0,37,37,"Counter({(1, 37): 1})",False
True,7,mbpp_803_is_perfect_square,0.5,2.9848062992095947,True," ```
function is_perfect_square(n: number): boolean {
    let x = Math.sqrt(n);
    return (x - Math.floor(x)) === 0;
}
```",0.0,49,49,"Counter({(1, 49): 1})",False
True,8,mbpp_731_lateralsurface_cone,0.5,3.5794789791107178,True," ```
function lateralsurface_cone(r: number, h: number): number {
  const pi = Math.PI; // PI is not part of the problem statement
  return (1 / 2) * pi * r * (r + h);
}
```",0.0,65,65,"Counter({(1, 65): 1})",False
True,9,mbpp_581_surface_Area,0.5,4.365652322769165,True," ```
function surface_Area(baseEdge: number, height: number): number {
    const sideLength = Math.sqrt((baseEdge * baseEdge) / (4 * Math.tan(Math.PI / 5)));
    const surfaceArea = (sideLength * sideLength) + (2 * sideLength * height);
    return surfaceArea;
}
```",0.0,83,83,"Counter({(1, 83): 1})",False
True,10,mbpp_135_hexagonal_num,0.5,3.854454755783081,True," ```
function hexagonal_num(n: number): number {
  let num = 1; // first hexagonal number is 1
  while (num < n) {
    num += Math.pow((2 * num - 1), 2);
  }
  return num;
}
```",0.0,72,72,"Counter({(1, 72): 1})",False
True,11,mbpp_739_find_Index,0.5,6.150820970535278,True," ```
function find_Index(n: number) : number {
    let numDigits = Math.floor(Math.log10(n))+1;
    let minNum=1;
    while (minNum<=n){
        if (numDigits==(Math.floor(Math.log10(minNum))+1)){
            break;
        }
        else{
            minNum++;
        }
    }
return minNum;
}
```",0.0,121,121,"Counter({(1, 121): 1})",False
True,12,mbpp_17_square_perimeter,0.5,2.0002660751342773,True," ```
function square_perimeter(sideLength: number): number {
    return 4 * sideLength;
}
```",0.0,29,29,"Counter({(1, 29): 1})",False
True,13,mbpp_77_is_Diff,0.5,3.651721715927124,True," ```
function is_Diff(n: number): boolean {
  let remainder = n % 11;
  if (remainder === 0) {
      return true;
  } else {
      return false;
  }
}
```",0.0,66,66,"Counter({(1, 66): 1})",False
True,14,mbpp_126_sum,0.5,7.432591915130615,True," ```
function sum(num1: number, num2: number): number {
    let divisors = [];
    for (let i = 1; i <= Math.max(num1, num2); i++) {
        if (num1 % i === 0 && num2 % i === 0) {
            divisors.push(i);
        }
    }
    return divisors.reduce((accumulator, currentValue) => accumulator + currentValue, 0);
}
```",0.0,121,121,"Counter({(1, 121): 1})",False
True,15,mbpp_266_lateralsurface_cube,0.5,4.205262660980225,True," ```
function lateralsurface_cube(sideLength: number): number {
    const surfaceArea = (4 * Math.pow(sideLength, 2)) + (3 * Math.pow(sideLength, 2));
    return surfaceArea;
}
```",0.0,63,63,"Counter({(1, 63): 1})",False
True,16,mbpp_797_sum_in_range,0.5,6.147843837738037,True," ```
function sum_in_range(l:number,r:number) : number{
	let result =0;
	for (let i=l;i<=r;i++){
	if(isOddNumber(i)){
	result += i;
	}
	return result;
}
function isOddNumber(n:number){
	return n%2 !==0;
}
}
```",0.0,98,98,"Counter({(1, 98): 1})",False
True,17,mbpp_3_is_not_prime,0.5,10.831843614578249,True," ```
function is_not_prime(n: number): boolean {
    if (n < 2) {
        return true; // 0 and 1 are not prime numbers
    } else if (n % 2 === 0 && n !== 2) {
        return false; // even numbers greater than 2 are not prime unless they are equal to 2
    } else {
        let i = 3;
        while (i <= Math.sqrt(n)) {
            if (n % i === 0) {
                return false; // divisible by an odd number less than or equal to its square root
            }
            i += 2;
        }
        return true; // no factors were found up until the square root, so it must be prime
    }
}
```",0.0,183,183,"Counter({(1, 183): 1})",False
True,18,mbpp_458_rectangle_area,0.5,2.322883367538452,True," ```
function rectangle_area(l: number, b: number): number {
	return l * b;
}
```",0.0,29,29,"Counter({(1, 29): 1})",False
True,19,mbpp_441_surfacearea_cube,0.5,2.1593806743621826,True," ```
function surfacearea_cube (sideLength :number) :number{
return 6 * sideLength **2;
}
```",0.0,32,32,"Counter({(1, 32): 1})",False
True,20,mbpp_162_sum_series,0.5,3.702947854995728,True," ```
function sum_series(n: number): number {
    let result = 0;
    for (let i = 0; i <= n / 2; i++) {
        result += n - 2 * i;
    }
    return result;
}
```",0.0,66,66,"Counter({(1, 66): 1})",False
True,21,mbpp_448_cal_sum,0.5,4.010965585708618,True," ```
function cal_sum(n: number): number {
    let result = 0;
    for (let i = 1; i <= n; i++) {
        result += Math.pow(-1, i + 1) / (2 * i - 1);
    }
    return result;
}
```",0.0,76,76,"Counter({(1, 76): 1})",False
True,22,mbpp_738_geometric_sum,0.5,3.243639707565308,True," ```
function geometric_sum(n: number): number {
    if (n === 0) {
        return 0;
    } else {
        return n * geometricSum(n - 1);
    }
}
```",0.0,55,55,"Counter({(1, 55): 1})",False
True,23,mbpp_239_get_total_number_of_sequences,0.5,5.575794458389282,True," ```
function get_total_number_of_sequences(m: number, n: number): number {
  let total = 1; // Initialize the total count to 1 (for sequence starting from 0)
  for (let i = 1; i < n; i++) {
    total *= Math.min(m - i + 1, i); // Multiply by the minimum between the maximum value and the current index
  }
  return total;
}
```",0.0,108,108,"Counter({(1, 108): 1})",False
True,24,mbpp_59_is_octagonal,0.5,3.175955057144165,True," ```
function is_octagonal(n: number): boolean {
    const root = Math.sqrt(24 * n);
    return root % 1 === 0 && (root / 2) ** 2 === n;
}
```",0.0,57,57,"Counter({(1, 57): 1})",False
True,25,mbpp_638_wind_chill,0.5,15.706890106201172,True," ```
function wind_chill(windVelocity: number, temperatureInCelcius: number): number {
   const windSpeedInMph = Math.round((windVelocity * 0.621371) / 5); // convert from km/h to mph
   const tempFahrenheit = (temperatureInCelcius * 9/5) + 32; // convert from Celcius to Fahrenheit
   let windChillIndex = -48.7 + (1.625 * tempFahrenheit) - (11.67 * windSpeedInMph ** 0.16) + (0.18 * tempFahrenheit * windSpeedInMph ** 0.16);
   if (tempFahrenheit >= 14 && tempFahrenheit <= 50 && windSpeedInMph > 48) {
       windChillIndex -= ((-3.679e-5 * tempFahrenheit**2) + (-2.254e-7 * tempFahrenheit**3)) * windSpeedInMph;
   } else if (tempFahrenheit < 14 || tempFahrenheit > 50) {
       windChillIndex += 23.6 * Math.sqrt(tempFahrenheit - 14);
   }
   return Math.ceil(windChillIndex);
}
```",0.0,326,326,"Counter({(1, 326): 1})",False
True,26,mbpp_577_last_Digit_Factorial,0.5,4.441521406173706,True," ```
function last_Digit_Factorial(n: number): number {
    let result = 1;
    for (let i=2; i<=n; i++) {
        result *= i;
    }
    return result % 10;
}
```",0.0,67,67,"Counter({(1, 67): 1})",False
True,27,mbpp_84_sequence,0.5,7.27687406539917,True," ```
function sequence(n: number): number {
    let previous = 0;
    let current = 1;

    if (n === 0) {
        return 0;
    } else if (n === 1) {
        return 1;
    }

    for (let i = 2; i <= n; i++) {
        const next = previous + current;
        previous = current;
        current = next;
    }

    return current;
}
```",0.0,119,119,"Counter({(1, 119): 1})",False
True,28,mbpp_724_power_base_sum,0.5,6.905811786651611,True," Here is an implementation of the `power_base_sum` function in TypeScript:
```
function power_base_sum(base: number, power: number): number {
    let result = 0;
    for (let i = 1; i <= power; i++) {
        result += Math.pow(base, i);
    }
    return result;
}
```
This function uses a loop to iterate from 1 to the given power and calculates the sum of all digits of the base raised to each iteration. The result is returned at the end of the function.",0.0,131,131,"Counter({(1, 131): 1})",False
True,29,mbpp_641_is_nonagonal,0.5,3.509395122528076,True," ```
function is_nonagonal(n: number): boolean {
    const numDigits = (n).toString().length;
    if (numDigits === 3) {
        return true;
    } else {
        return false;
    }
}
```",0.0,64,64,"Counter({(1, 64): 1})",False
True,30,mbpp_279_is_num_decagonal,0.5,4.270979642868042,True," ```
function is_num_decagonal(n: number): boolean {
    if (n < 1) {
        throw new Error(""Invalid input"");
    }
    let num = Math.floor((Math.sqrt(24 * n + 1) - 1) / 6);
    return num === n;
}
```",0.0,81,81,"Counter({(1, 81): 1})",False
True,31,mbpp_72_dif_Square,0.5,4.697400331497192,True," ```
function dif_Square(n: number): boolean {
    for (let i = 1; i <= Math.sqrt(n); ++i) {
        const j = Math.sqrt(n - i * i);
        if (j % 1 === 0) {
            return true;
        }
    }
    return false;
}
```",0.0,90,90,"Counter({(1, 90): 1})",False
True,32,mbpp_781_count_divisors,0.5,4.296892166137695,True," ```
function count_divisors(n: number): boolean {
    let count = 0;
    for (let i = 1; i <= n; i++) {
        if (n % i == 0) {
            count++;
        }
    }
    return count % 2 == 0;
}
```",0.0,79,79,"Counter({(1, 79): 1})",False
