did_compile,benchmark_id,benchmark_name,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token,timed_out
True,0,mbpp_80_tetrahedral_number,0.01,21.414582014083862,True," ```
function tetrahedral_number(n: number): number {
    let result: number = 0;
    
    if (n === 1) {
        result = 1;
    } else {
        const previousNumber: number = tetrahedral_number(n - 1);
        result = previousNumber * 2 + 1;
    }
    
    return result;
}
```",13.421823024749756,100,99,"Counter({(1, 98): 1, (2, 1): 1})",False
False,1,mbpp_392_get_max_sum,0.01,169.28381395339966,False," ```
function get_max_sum(n: number): number {
	if (n <= 0) {
		return 0;
	} else if (n === 1 || n === 2 || n === 3 || n === 4 || n === 5) {
		return n;
	} else {
		const halfNums: number = Math.floor(n / 2);
		const thirdNums: number = Math.floor(n / 3);
		const quarterNums: number = Math.floor(n / 4);
		const fifthNums: number = Math.floor(n‌",137.8271346092224,400,146,"Counter({(1, 142): 1, (2, 3): 1, (3, 1): 1})",True
True,2,mbpp_171_perimeter_pentagon,0.01,3.6422510147094727,True," ```
function perimeter_pentagon(sideLength: number) :number{
return sideLength *5;}
```",0.6075732707977295,28,28,"Counter({(1, 28): 1})",False
True,3,mbpp_127_multiply_int,0.01,3.960623264312744,True," ```
function multiply_int(x: number, y: number): number {
    return x * y;
}
```",0.8094265460968018,30,30,"Counter({(1, 30): 1})",False
True,4,mbpp_435_last_Digit,0.01,3.764258861541748,True," ```
function last_Digit(n: number): number {
    return n % 10;
}
```",0.6799137592315674,28,28,"Counter({(1, 28): 1})",False
True,5,mbpp_287_square_Sum,0.01,13.805901527404783,True," ```
function square_Sum(n: number): number {
    let result: number = 0;
    
    for (let i: number = 1; i <= n; i += 2) {
        result += Math.pow(i, 2);
    }
    
    return result;
}
```",7.427846670150757,77,76,"Counter({(1, 75): 1, (2, 1): 1})",False
True,6,mbpp_606_radian_degree,0.01,6.62164044380188,True," ```
function radian_degree(degree: number): number {
    const PI: number = Math.PI;
    return degree * (PI / 180);
}
```",2.244413137435913,48,47,"Counter({(1, 46): 1, (2, 1): 1})",False
True,7,mbpp_803_is_perfect_square,0.01,11.62165594100952,True," ```
function is_perfect_square(n: number): boolean {
    let sqrtN: number = Math.sqrt(n);
    if (Math.pow(sqrtN, 2) === n) {
        return true;
    } else {
        return false;
    }
}
```",5.000770568847656,75,73,"Counter({(1, 71): 1, (2, 2): 1})",False
True,8,mbpp_731_lateralsurface_cone,0.01,59.10632014274597,True," ```
function lateralsurface_cone(r: number, h: number): number {
    const baseArea: number = Math.PI * (r * r); // Area of the circular base
    const slantHeight: number = Math.sqrt((h*h) + (r*r)); // Slant height from the center of the circle to the top of the cone
    const sideArea: number = baseArea * slantHeight; // Side area of the triangle formed by the base and the slant height
    
    return 2 * (baseArea + sideArea); // Total lateral surface area is twice the sum of the base area and side area
}
```",46.9108476638794,156,151,"Counter({(1, 147): 1, (2, 3): 1, (3, 1): 1})",False
True,9,mbpp_581_surface_Area,0.01,10.14237904548645,True," ```
function surface_Area(baseEdge: number, height: number): number {
    const sideLength: number = Math.sqrt((height * height) / (12));
    return (4 * sideLength * baseEdge);
}
```",4.994384765625,58,57,"Counter({(1, 56): 1, (2, 1): 1})",False
True,10,mbpp_135_hexagonal_num,0.01,5.584166526794434,True," ```
function hexagonal_num(n: number) :number{
return (2*n-1)*(2*n-3)/4;}
```",1.8759238719940183,38,37,"Counter({(1, 36): 1, (2, 1): 1})",False
True,11,mbpp_739_find_Index,0.01,30.45288586616516,True," ```
function find_Index(n: number): number {
    let i: number = 1;
    while (i < Math.pow(10, n)) {
        if ((Math.floor((Math.sqrt(8 * i + 1) - 1) / 2))) {
            break;
        } else {
            i++;
        }
    }
    return i;
}
```",22.145760774612427,99,97,"Counter({(1, 95): 1, (2, 2): 1})",False
True,12,mbpp_17_square_perimeter,0.01,3.966947555541992,True," ```
function square_perimeter(sideLength: number) :number{
return (4*sideLength);
}
```",0.7812595367431641,30,29,"Counter({(1, 28): 1, (2, 1): 1})",False
True,13,mbpp_77_is_Diff,0.01,4.426201343536377,True," ```
function is_Diff(n: number): boolean {
    return n % 11 === 0;
}
```",0.833716869354248,36,36,"Counter({(1, 36): 1})",False
True,14,mbpp_126_sum,0.01,26.20454955101013,True," ```
function sum(a: number, b: number): number {
    let result: number = 0;
    
    // Iterate through all possible divisors from 1 to min(a, b)
    for (let i: number = 1; i <= Math.min(a, b); i++) {
        if ((a % i === 0 && b % i === 0)) {
            result += i;
        }
    }
    
    return result;
}
```",16.596256494522095,121,120,"Counter({(1, 119): 1, (2, 1): 1})",False
True,15,mbpp_266_lateralsurface_cube,0.01,19.40437626838684,True," ```
function lateralsurface_cube(l: number): number {
    const sidelength: number = Math.pow(l, 2);
    const perimeter: number = (4 * sidelength) / 3;
    const area: number = perimeter * sidelength;
    return area;
}
```",12.70981740951538,81,79,"Counter({(1, 77): 1, (2, 2): 1})",False
True,16,mbpp_797_sum_in_range,0.01,19.081430912017822,True," ```
function sum_in_range(l: number, r: number): number {
    let result: number = 0;
    
    // Iterate over each number between l and r (both inclusive)
    for (let i: number = l; i <= r; i++) {
        if (i % 2 === 1) {
            result += i;
        }
    }
    
    return result;
}
```",10.767770051956177,105,104,"Counter({(1, 103): 1, (2, 1): 1})",False
True,17,mbpp_3_is_not_prime,0.01,50.66670846939087,True," ```
function is_not_prime(n: number): boolean {
    if (n <= 1) {
        return true;
    } else if (n === 2 || n === 3) {
        return false;
    } else {
        let i: number = 5;
        while (i * i <= n) {
            if (n % i == 0 || n % (i + 2) == 0) {
                return true;
            }
            i += 6;
        }
        return false;
    }
}
```",40.285874366760254,134,133,"Counter({(1, 132): 1, (2, 1): 1})",False
True,18,mbpp_458_rectangle_area,0.01,4.096012353897095,True," ```
function rectangle_area(length: number, breadth: number) :number{
return length*breadth;}
```",0.8776090145111084,30,30,"Counter({(1, 30): 1})",False
True,19,mbpp_441_surfacearea_cube,0.01,3.683800220489502,True," ```
function surfacearea_cube(length: number) :number{
return length * length *6;}
```",0.6763832569122314,27,27,"Counter({(1, 27): 1})",False
True,20,mbpp_162_sum_series,0.01,15.233827352523804,True," ```
function sum_series(n: number): number {
    let result: number = 0;
    
    for (let i: number = 0; i < Math.floor(n / 2); i++) {
        result += n - 2 * i;
    }
    
    return result;
}
```",8.33516550064087,79,78,"Counter({(1, 77): 1, (2, 1): 1})",False
True,21,mbpp_448_cal_sum,0.01,96.24600887298584,True," ```
function cal_sum(n: number): number {
    let result: number = 0;
    
    if (n === 1) {
        result += n;
    } else {
        const previousResult: number = cal_sum(n - 1);
        
        // Calculate the current Perrin number
        const currentPerrinNumber: number = Math.pow((2 * n), 3) / ((n % 2 == 0 ? 4 : 6) * Math.sqrt(Math.abs(n)));
        
        // Add the current Perrin number to the total
        result += currentPerrinNumber;
        
        // Recursively call the function on the next iteration
        result += cal_sum(previousResult);
    }
    
    return result;
}
```",81.74903583526611,191,190,"Counter({(1, 189): 1, (2, 1): 1})",False
