did_compile,benchmark_id,benchmark_name,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token,timed_out
True,0,mbpp_80_tetrahedral_number,0.5,13.583362340927124,True,"```
function tetrahedral_number(n: number): number {
  // Tetrahedron Number formula is (n*(n+1)*(n+2))/6
  let result : number = ((n * (n + 1) * (n + 2)) / 6);  
  return Math.floor(result);
}
```
",8.304871320724487,93,80,"Counter({(7, 1): 1, (3, 1): 1, (1, 75): 1, (4, 1): 1, (2, 2): 1})",False
False,1,mbpp_392_get_max_sum,0.5,155.4315230846405,False,"```
let cache :number = 0;
function get_max_sum(n: number): number{ 
   if((cache >0 ) && (cache <= n)) {     // check whether we have calculated this value earlier? If yes then just reuse it. This is called memoization. It saves our time from calculating same values again & again.
      return cache ;       
   } else {                   
       let result1 :number= Math.floor(n / 2);        
       let result2 :number=Math.floor(n / 3 );         
       let result3 :number=Math.floor(n / 4 );          
       let result4 :number=  Math.floor(n / 5);           

       let tempResult :number  =getMaxSum(result1)+getMaxSum(result2)+getMaxSum(result3)+getMaxSum(result4);            
       cache=Math.max(tempResult  +n  - ((result1 %2 == 0)?getMaxSum(result1)/2:(result1-1)*getMaxSum(config",132.32996034622192,400,240,"Counter({(9, 2): 1, (3, 2): 1, (1, 226): 1, (6, 1): 1, (2, 6): 1, (5, 1): 1, (4, 2): 1})",True
True,2,mbpp_171_perimeter_pentagon,0.5,8.77219295501709,True,"```
function perimeter_pentagon(a: number): number {
  let perimeter :number = 5 * a ; //Perimeter = side*sides (In this case it'll always be five)
   return Math.floor((perimeter + 0.5));
}
```
",4.411915302276611,72,66,"Counter({(3, 2): 1, (2, 2): 1, (1, 62): 1})",False
True,3,mbpp_127_multiply_int,0.5,4.076019525527954,True,"```
function multiply_int(x: number, y: number): number {
  return x * y;
}
```
",1.5387890338897705,35,31,"Counter({(3, 2): 1, (1, 29): 1})",False
True,4,mbpp_435_last_Digit,0.5,10.71343445777893,True,"```
function last_Digit(n: number): number {
  let result :number = n %10 ;   // To get remainder when divided by 10 which is equivalent to getting last digit from any integer.
  return Math.floor(result);     // Using floor method as we need positive value even if it's negative due to how modulo operation works.
}
```
",5.202808380126953,94,87,"Counter({(3, 2): 1, (2, 3): 1, (1, 82): 1})",False
True,5,mbpp_287_square_Sum,0.5,19.71679377555847,True,"```
function square_Sum(n: number): number {
  let result:number = 0;
  
  // Loop through each number upto 'n' (inclusive)
  for (let i :number= 2 ;i <= n*2 ; i+=2){
      result += Math.pow(i , 2);     // Adding Square of current Number
       }
       
  return result;                // Return Resultant Sum
}
```
",12.938365697860718,114,106,"Counter({(3, 3): 1, (1, 101): 1, (2, 2): 1})",False
True,6,mbpp_606_radian_degree,0.5,14.698081493377686,True,"```
function radian_degree(degrees: number): number {
  const piBy180:number = Math.PI / 180;   // compute Pi/180 once for efficiency
  let radians : number  = degrees * piBy180;     // multiply by this value instead of computing it each time through loop
  return radians ;                              // returns computed result as is from above line
 }                                              // ends here
```
",8.166893005371094,112,104,"Counter({(3, 4): 1, (1, 100): 1})",False
True,7,mbpp_803_is_perfect_square,0.5,8.393736124038696,True,"```
function is_perfect_square(num : number) : boolean{ 
let sqrtNum : number = Math.sqrt(num);  
return (sqrtNum % 1 === 0 );    
 }     
```
",4.413174867630005,62,51,"Counter({(3, 1): 1, (4, 1): 1, (1, 46): 1, (2, 2): 1, (5, 1): 1})",False
True,8,mbpp_731_lateralsurface_cone,0.5,21.17467999458313,True,"```
function lateralsurface_cone(r: number, h: number): number {
  const slantLength:number = Math.sqrt((h * h) + (r * r)); // Calculate the length of the slant line
  
  let lsa :number= Math.PI*r*(slantLength); // Lateral Surface Area formula is PI*radius*Slant Height
    
return lsa ;
 }
```
",14.300144910812378,112,103,"Counter({(3, 2): 1, (4, 1): 1, (2, 2): 1, (1, 98): 1})",False
True,9,mbpp_581_surface_Area,0.5,105.7151815891266,False,"```
function surface_Area(base_edge: number, slant_height: number): number {
    let side_lengths: number = Math.sqrt((slant_height * slant_height) / 4); // calculate side lengths from Pythagorean theorem (a^2 = 1/2*h^2 - b^2 where h is hypotenuse and b is adjacent sides).
    
    if ((side_lengths % 1 === 0)) { 
        return 2*(Math.pow(side_lengths ,2));   // If all edges equal length then it'll form rectangle so we multiply by 2.
         } else{
             return 2*base_edge*side_lengths + 2*base_edge*base_edge ;       // Else one leg can vary making triangle on each other legs forming quadrilateral.
              }
              
                  
                 }
                 
                    
               
                   
                      
                         
                        
                          
                           
                              
                                          
                                            
                                               
                                                                                                        
                                                                                                     
                                                                                                         
                                                                                                       
                                                                                                  
                     
                               
                                                                                                    
                                                                                                 
                                                                                                      
                                                                                                   
                                                                                                    
                                                                                                     
                                                                                       
                                                                                                           
                                                                                             
                                                                                            
                                                                           
                                                                         
                                                                     
                                                                    
                                                                 
                                                                    
                                                                  
                                                                 
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                
                                                                ",81.97396397590637,400,382,"Counter({(3, 5): 1, (4, 1): 1, (1, 371): 1, (2, 5): 1})",False
