did_compile,benchmark_id,benchmark_name,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token,timed_out
True,0,mbpp_80_tetrahedral_number,0.5,34.932966470718384,True," ```
function tetrahedral_number(n: number): number {
    let result: number = 0;
    
    // Iterate from 1 to n
    for (let i: number = 1; i <= n; i++) {
        // Calculate the current term
        const currTerm: number = Math.pow((i * (i + 1)) / 2, 3);
        
        // Add the current term to the result
        result += currTerm;
    }
    
    // Return the final result
    return result;
}
```",24.53071641921997,135,134,"Counter({(1, 133): 1, (2, 1): 1})",False
True,1,mbpp_392_get_max_sum,0.5,94.89072918891908,True," ```
function get_max_sum(n: number): number {
	if (n <= 10) {
		return n;
	} else if (n % 2 == 0 && n % 3 == 0 && n % 4 == 0 && n % 5 == 0) {
		return Math.floor((n / 2) * ((Math.sqrt(6)) - 1));
	} else {
		let result: number = 0;
		for (let i: number = 2; i < n; i++) {
			result += get_max_sum(i);
		}
		return result;
	}
}
```",81.58833050727844,167,165,"Counter({(1, 163): 1, (2, 2): 1})",False
False,2,mbpp_171_perimeter_pentagon,0.5,32.55983304977417,False," ```typescript
   // The formula for finding the perimeter of a regular pentagon is (5 * s) / 2
   // where 's' is half the side length
   //
   // Since we know that all five sides have the same length, we can simplify this as follows:
   // perimeter = (5 * a) / 2
   //
   // Note that both 'a' and 'perimeter' must be positive real numbers
   //
   // Additionally, since we want to return an integer value representing the perimeter, we cast it as such:
   // perimeter = Math.round((5 * a) / 2);
    
  // Return the perimeter rounded up to the nearest whole number:
     
  //return perimeter;
       
      
        
         
            
               
                 
              
          
           
             
            
              
                 
               
             
            
             
              
                 
               
             
           
                
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
             
           
            
              
                 
               
",3.5115106105804443,400,361,"Counter({(1, 344): 1, (7, 2): 1, (3, 1): 1, (2, 11): 1, (4, 1): 1, (8, 1): 1, (5, 1): 1})",False
True,3,mbpp_127_multiply_int,0.5,4.163147687911987,True," ```
function multiply_int(x: number, y: number): number {
    return x * y;
}
```",0.7800083160400391,30,30,"Counter({(1, 30): 1})",False
True,4,mbpp_435_last_Digit,0.5,3.689033269882202,True," ```
function last_Digit(n: number) :number{
return n %10 ;
 }
```",0.614079475402832,27,27,"Counter({(1, 27): 1})",False
True,5,mbpp_287_square_Sum,0.5,4.685410737991333,True," ```
function square_Sum(n: number) :number{
return (n * (n+1)) /2 ;
}
```",1.2474710941314695,33,33,"Counter({(1, 33): 1})",False
True,6,mbpp_606_radian_degree,0.5,4.384990215301514,True," ```
function radian_degree(degree: number) :number{
return degree * Math.PI /180;}
```",0.9709935188293456,33,33,"Counter({(1, 33): 1})",False
True,7,mbpp_803_is_perfect_square,0.5,9.90937066078186,True," ```
function is_perfect_square(n: number) :boolean{
 let sqrtOfN: number = Math.sqrt(n);
 if (Math.pow(sqrtOfN,2) === n){return true;}else{return false;}
 }
```",3.883889198303223,67,61,"Counter({(1, 57): 1, (2, 2): 1, (3, 2): 1})",False
True,8,mbpp_731_lateralsurface_cone,0.5,61.38642811775208,True," ```
function lateralsurface_cone(r: number, h: number): number {
    const sideArea: number = Math.sqrt((Math.pow(h,2))+(4*(Math.pow(r,3))))*0.5;
    
    const baseCircleRadius: number = (sideArea/(Math.PI * 180));
        
   const circumference: number = ((baseCircleRadius)*(Math.PI) );
       
      
return circumference;
}
```",51.26973867416382,122,119,"Counter({(1, 116): 1, (2, 3): 1})",False
True,9,mbpp_581_surface_Area,0.5,22.143129348754883,True," ```
function surface_Area(baseEdge: number, height: number): number {
   let perimeterBaseEdge: number = (2 * Math.sqrt((Math.pow(height, 2) - (4*Math.pow(baseEdge, 2)))));
      return ((perimeterBaseEdge-2)*(perimeterBaseEdge+2)) / 2;
}
```",14.384820699691772,92,88,"Counter({(1, 84): 1, (2, 4): 1})",False
True,10,mbpp_135_hexagonal_num,0.5,10.497809410095217,True," ```
function hexagonal_num(n: number): number {
    let result: number = Math.ceil((2 * (1 + Math.sqrt(8 * n - 7))) / 3);
    return result;
}
```",4.868993759155273,58,56,"Counter({(1, 54): 1, (2, 2): 1})",False
True,11,mbpp_739_find_Index,0.5,18.05379796028137,True," ```
function find_Index(n: number): number {
    let i: number = 10 - Math.floor(Math.log10(n));
    
    while (i * (i + 1) / 2 < n) {
        i++;
    }
    
    return i;
}
```",10.882296800613403,83,77,"Counter({(1, 74): 1, (2, 2): 1, (5, 1): 1})",False
True,12,mbpp_17_square_perimeter,0.5,3.749896764755249,True," ```
function square_perimeter (sideLength :number) : number{
return sideLength *4 ;
}
```",0.6556410789489746,28,28,"Counter({(1, 28): 1})",False
True,13,mbpp_77_is_Diff,0.5,8.694562911987305,True," ```
function is_Diff(n: number): boolean {
    if (n % 3 === 0 && n % 4 === 0) {
        return true;
    } else {
        return false;
    }
}
```",3.275354385375977,63,63,"Counter({(1, 63): 1})",False
True,14,mbpp_126_sum,0.5,24.18869686126709,True," ```
function sum(a: number, b: number): number {
    let result: number = 0;
    
    // Iterate through all positive integers up to min(a,b)
    for (let i: number = 1; i <= Math.min(a, b); i++) {
        if (a % i === 0 && b % i === 0) {
            result += i;
        }
    }
    
    return result;
}
```",14.876281976699827,116,113,"Counter({(1, 110): 1, (2, 3): 1})",False
True,15,mbpp_266_lateralsurface_cube,0.5,4.241519451141357,True," ```
function lateralsurface_cube(sideLength: number) :number {
return sideLength * sideLength;
}
```",0.8432035446166992,33,33,"Counter({(1, 33): 1})",False
True,16,mbpp_797_sum_in_range,0.5,23.52234196662903,True," ```
function sum_in_range(l: number, r: number): number {
    let result: number = 0;
    
    // Iterate over each odd integer from l to r
    for (let i: number = l; i <= r && isOddNumber(i); i++) {
        result += i;
    }
    
    return result;
}

function isOddNumber(n: number): boolean {
    return n % 2 !== 0;
}
```",14.199772119522097,119,118,"Counter({(1, 117): 1, (2, 1): 1})",False
True,17,mbpp_3_is_not_prime,0.5,22.685802936553955,True," ```
function is_not_prime(n: number) : boolean{
   if ( n <=1 ) {
      return true ;
   } else {
     let divisor:number = 2 ;
       while (divisor * divisor < n){
         if ( n % divisor ==0 ){
            return true ;
          }
           divisor++;
        }
        return false ;
     }
}
```",14.659514665603638,101,99,"Counter({(1, 97): 1, (2, 2): 1})",False
True,18,mbpp_458_rectangle_area,0.5,3.721834659576416,True," ```
function rectangle_area(width: number, height: number) :number{
return width * height;}
```",0.7042834758758545,28,27,"Counter({(1, 26): 1, (2, 1): 1})",False
True,19,mbpp_441_surfacearea_cube,0.5,5.256548881530762,True," ```
function surfacearea_cube(l: number) :number{
return (6*Math.pow(l,2));
}
```",1.5470776557922363,37,34,"Counter({(1, 31): 1, (2, 3): 1})",False
