did_compile,benchmark_id,benchmark_name,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token,timed_out
True,0,mbpp_80_tetrahedral_number,0.3,3.7102982997894287,True," ```
function tetrahedral_number(n) {
	return (Math.pow((2*n-1),3)) / 6;
}
```",0.0,38,38,"Counter({(1, 38): 1})",False
False,1,mbpp_392_get_max_sum,0.3,14.427159309387209,True," ```
function get_max_sum(n: number): number {
    if (n <= 0) {
        return 0;
    } else {
        const half = Math.floor(n / 2);
        const third = Math.floor(n / 3);
        const quarter = Math.floor(n / 4);
        const fifth = Math.floor(n / 5);
        
        let maxSum = 0;
        if (half > 0 && fourth > 0 && fifth > 0) {
            maxSum = Math.max(get_max_sum(half), get_max_sum(third), get_max_sum(quarter), get_max_sum(fifth));
        }
        
        return maxSum + n;
    }
}
```",0.0,188,188,"Counter({(1, 188): 1})",False
True,2,mbpp_171_perimeter_pentagon,0.3,3.0624561309814453,True," ```
function perimeter_pentagon(sideLength: number) :number{
return sideLength * 5;}",0.0,27,27,"Counter({(1, 27): 1})",False
True,3,mbpp_127_multiply_int,0.3,3.229223728179932,True," ```
function multiply_int(x: number, y: number): number {
    return x * y;
}
```",0.0,30,30,"Counter({(1, 30): 1})",False
True,4,mbpp_435_last_Digit,0.3,2.9133007526397705,True," ```
function last_Digit(n: number) :number{
return n%10;}
```",0.0,25,25,"Counter({(1, 25): 1})",False
True,5,mbpp_287_square_Sum,0.3,5.741941690444946,True," ```
function square_Sum(n: number): number {
    let result = 0;
    for (let i = 1; i <= n; i += 2) {
        result += Math.pow(i, 2);
    }
    return result;
}
```",0.0,68,68,"Counter({(1, 68): 1})",False
True,6,mbpp_606_radian_degree,0.3,3.627344846725464,True," ```
function radian_degree(degree: number): number {
    return degree * Math.PI / 180;
}
```",0.0,36,36,"Counter({(1, 36): 1})",False
True,7,mbpp_803_is_perfect_square,0.3,5.965532779693604,True," ```
function is_perfect_square(n) {
    let sqrt = Math.sqrt(n);
    
    if (Math.floor(sqrt * sqrt) === n) {
        return true;
    } else {
        return false;
    }
}
```",0.0,67,67,"Counter({(1, 67): 1})",False
True,8,mbpp_731_lateralsurface_cone,0.3,5.066399097442627,True," ```
function lateralsurface_cone(r: number, h: number): number {
    const pi = Math.PI;
    return (pi * r ** 2) / 3 + (pi * r * h);
}
```",0.0,58,58,"Counter({(1, 58): 1})",False
True,9,mbpp_581_surface_Area,0.3,3.70292067527771,True," ```
function surface_Area(baseEdge: number, height: number) :number{
return (2*baseEdge+2*height)*baseEdge;}
```",0.0,38,38,"Counter({(1, 38): 1})",False
True,10,mbpp_135_hexagonal_num,0.3,12.15523624420166,True," ```
function hexagonal_num(n) {
  let result = 0;
  
  if (n > 285) {
    console.log(""Input is too large"");
  } else {
    const nums = [];
    
    for (let i = 1; i <= n; i++) {
      nums[i - 1] = Math.floor((Math.sqrt(3 * i)) / 2);
      
      if (!Number.isInteger(nums[i - 1])) {
        break;
      }
    }
    
    result = nums[n - 1];
  }
  
  return result;
}
```",0.0,162,162,"Counter({(1, 162): 1})",False
True,11,mbpp_739_find_Index,0.3,7.14729380607605,True," ```
function find_Index(n: number): number {
    let i = 1;
    while (true) {
        const numDigits = Math.floor(Math.log10(i)) + 1;
        if (numDigits === n) break;
        i++;
    }
    return i - 1;
}
```",0.0,84,84,"Counter({(1, 84): 1})",False
True,12,mbpp_17_square_perimeter,0.3,2.958829879760742,True," ```
function square_perimeter(sideLength) :number{
return (4*sideLength);
}
```",0.0,27,27,"Counter({(1, 27): 1})",False
True,13,mbpp_77_is_Diff,0.3,3.596355438232422,True," ```
function is_Diff(n: number): boolean {
    return n % 11 === 0;
}
```",0.0,36,36,"Counter({(1, 36): 1})",False
True,14,mbpp_126_sum,0.3,8.964235782623291,True," ```
function sum(a: number, b: number): number {
    let result = 0;
    
    // Iterate through all possible values from 1 to min(a, b)
    for (let i = 1; i <= Math.min(a, b); i++) {
        if ((a % i === 0 && b % i === 0)) {
            result += i;
        }
    }
    
    return result;
}
```",0.0,115,115,"Counter({(1, 115): 1})",False
