did_compile,benchmark_id,benchmark_name,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token,timed_out
True,0,mbpp_80_tetrahedral_number,0.5,4.343989849090576,True," ```
function tetrahedral_number(n: number) {
	return (1 / 4) * Math.pow((Math.sqrt(2)) - 1, n);
}
```",0.0,47,47,"Counter({(1, 47): 1})",False
False,1,mbpp_392_get_max_sum,0.5,24.70784568786621,True," ```typescript
function get_max_sum(n: number): number {
	if (n <= 0) {
		return -1; // invalid input
	} else if (n === 1 || n === 2) {
		return n; // base case
	} else {
		const halfN = Math.floor(n / 2);
		const thirdN = Math.floor(n / 3);
		const quarterN = Math.floor(n / 4);
		const fifthN = Math.floor(n / 5);
		const sums: number[] = [];
		for (let i = 0; i < 4; ++i) {
			switch (i) {
			case 0:
				sums[i] = getMaxSum(halfN); break;
			case 1:
				sums[i] = getMaxSum(thirdN); break;
			case 2:
				sums[i] = getMaxSum(quarterN); break;
			case 3:
				sums[i] = getMaxSum(fifthN); break;
			default:
				throw new Error(""Invalid index"");
			}
		}
		return Math.max(...sums) + n;
	}
}
```",0.0,333,333,"Counter({(1, 333): 1})",False
True,2,mbpp_171_perimeter_pentagon,0.5,3.662745237350464,True," ```
function perimeter_pentagon(sideLength: number) :number{
     let s = sideLength *5 ;
    return s
 }
```",0.0,37,37,"Counter({(1, 37): 1})",False
True,3,mbpp_127_multiply_int,0.5,3.1869466304779053,True," ```
function multiply_int(x: number, y: number): number {
    return x * y;
}
```",0.0,30,30,"Counter({(1, 30): 1})",False
True,4,mbpp_435_last_Digit,0.5,5.731748104095459,True," ```
function last_Digit(n: number) {
  const remainder = n % 10;
  if (remainder === 0 && n !== 0) {
     throw new Error(""Invalid input"");
   } else {
      return remainder;
   }
}
```",0.0,68,68,"Counter({(1, 68): 1})",False
True,5,mbpp_287_square_Sum,0.5,5.8087544441223145,True," ```
function square_Sum(n: number): number {
    let result = 0;
    for (let i = 1; i <= n; i += 2) {
        result += Math.pow(i, 2);
    }
    return result;
}
```",0.0,68,68,"Counter({(1, 68): 1})",False
True,6,mbpp_606_radian_degree,0.5,4.363694667816162,True," ```
function radian_degree(degree: number): number {
    const PI = Math.PI;
    return (degree * PI) / 180;
}
```",0.0,48,48,"Counter({(1, 48): 1})",False
True,7,mbpp_803_is_perfect_square,0.5,5.6190996170043945,True," ```
function is_perfect_square(n: number): boolean {
    let root = Math.sqrt(n);
    if (root * root === n) {
        return true;
    } else {
        return false;
    }
}
```",0.0,62,62,"Counter({(1, 62): 1})",False
True,8,mbpp_731_lateralsurface_cone,0.5,7.982190847396851,True," ```
function lateralsurface_cone(r: number, h: number): number {
    const slantHeight = Math.sqrt((h**2) - (r**2));
    const baseCircumference = 2 * Math.PI * r;
    
    return ((2 * Math.PI * r ** 2) / 2) + (baseCircumference * slantHeight);
}
```",0.0,97,97,"Counter({(1, 97): 1})",False
False,9,mbpp_581_surface_Area,0.5,4.073888778686523,True," ```typescript
function surface_Area(baseEdge:number ,height :number) :number{
return (2*baseEdge+2*height)*baseEdge ;
}
```",0.0,42,42,"Counter({(1, 42): 1})",False
True,10,mbpp_135_hexagonal_num,0.5,3.1160964965820312,True," ```
function hexagonal_num(n) {
	return (2 * n - 1);
}
```",0.0,28,28,"Counter({(1, 28): 1})",False
True,11,mbpp_739_find_Index,0.5,8.998342752456665,True," ```
function find_Index(n: number): number {
    let i = 1;
    while (i <= Math.floor((Math.log10(9 * n) - 1) / 2)) {
        if ((i * (i + 1)) % 10 === 0 && String(i).length < n) {
            break;
        } else {
            i++;
        }
    }
    return i;
}
```",0.0,109,109,"Counter({(1, 109): 1})",False
True,12,mbpp_17_square_perimeter,0.5,2.722304344177246,True," ```
function square_perimeter(sideLength) :number{
return sideLength *4;}",0.0,22,22,"Counter({(1, 22): 1})",False
True,13,mbpp_77_is_Diff,0.5,3.3218681812286377,True," ```
function is_Diff(n: number) :boolean{
return n%11==0;}
```",0.0,32,32,"Counter({(1, 32): 1})",False
False,14,mbpp_126_sum,0.5,9.303182125091553,True," ```
function sum(a: number, b: number) :number{
   let divisorSum = 0 ;
   const minNum = Math.min (a ,b ) ;
 /// loop through all possible dividers between 1 and minimum value of a and b .
for (let i = 1; i <= minNum; i++) {
if ((a % i === 0 && b % i === 0)) {
divisorSum +=i ; }
return divisorSum ;
}
```",0.0,120,120,"Counter({(1, 120): 1})",False
True,15,mbpp_266_lateralsurface_cube,0.5,3.6519312858581534,True," ```
function lateralsurface_cube(l: number) :number{
return (6 * Math.pow(l,2));
}```",0.0,36,36,"Counter({(1, 36): 1})",False
True,16,mbpp_797_sum_in_range,0.5,5.455737352371216,True," ```
function sum_in_range(l: number, r: number) :number{
var total =0;
for (let i=l;i<=r;i++){if (i%2==1){total+=i;} }return total;
}",0.0,64,64,"Counter({(1, 64): 1})",False
