did_compile,benchmark_id,benchmark_name,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token,timed_out
True,0,mbpp_80_tetrahedral_number,0.01,14.461938858032228,True," ```
function tetrahedral_number(n: number): number {
  let result: number = 0;
  for (let i: number = 1; i <= n; i++) {
    result += Math.pow(i, 3);
  }
  return result;
}
```",9.22158980369568,72,71,"Counter({(1, 70): 1, (2, 1): 1})",False
True,1,mbpp_392_get_max_sum,0.01,92.72625374794006,True," ```
function get_max_sum(n: number): number {
    if (n === 1) {
        return n;
    } else {
        const leftHalf: number = Math.floor(n / 2);
        const rightHalf: number = n - leftHalf;
        const leftSum: number = getMaxSum(leftHalf);
        const rightSum: number = getMaxSum(rightHalf);
        return Math.max(leftSum + rightSum + n);
    }
}
```",84.56753468513489,125,122,"Counter({(1, 119): 1, (2, 3): 1})",False
True,2,mbpp_171_perimeter_pentagon,0.01,13.679150581359863,True," ```
function perimeter_pentagon(sideLengths: number): number {
    let perimeter: number = 0;
    for (let i: number = 0; i < sideLengths; i++) {
        perimeter += sideLengths;
    }
    return perimeter;
}
```",8.578822135925293,82,73,"Counter({(1, 67): 1, (2, 5): 1, (5, 1): 1})",False
True,3,mbpp_127_multiply_int,0.01,3.729498863220215,True," ```
function multiply_int(x: number, y: number): number {
    return x * y;
}
```",1.4704852104187012,30,30,"Counter({(1, 30): 1})",False
True,4,mbpp_435_last_Digit,0.01,3.556503772735596,True," ```
function last_Digit(n: number): number {
return n % 10;
}
```",1.544370412826538,27,27,"Counter({(1, 27): 1})",False
True,5,mbpp_287_square_Sum,0.01,14.553272485733032,True," ```
function square_Sum(n: number): number {
    let result: number = 0;
    for (let i: number = 0; i < n; i++) {
        result += Math.pow(i * 2, 2);
    }
    return result;
}
```",9.539560556411743,73,72,"Counter({(1, 71): 1, (2, 1): 1})",False
True,6,mbpp_606_radian_degree,0.01,5.0215818881988525,True," ```
function radian_degree(degree: number): number {
    return degree * (Math.PI / 180);
}
```",2.5007035732269287,37,37,"Counter({(1, 37): 1})",False
True,7,mbpp_803_is_perfect_square,0.01,10.13179326057434,True," ```
function is_perfect_square(n: number): boolean {
    let x: number = Math.sqrt(n);
    if (x % 1 === 0) {
        return true;
    } else {
        return false;
    }
}
```",5.839829921722412,66,65,"Counter({(1, 64): 1, (2, 1): 1})",False
True,8,mbpp_731_lateralsurface_cone,0.01,12.370586633682253,True," ```
function lateralsurface_cone(r: number, h: number): number {
    const pi: number = Math.PI; // Use constant PI instead of calculating it every time
    return (1 / 3) * pi * r * r * (h + r);
}
```",7.732355833053589,72,70,"Counter({(1, 68): 1, (2, 2): 1})",False
True,9,mbpp_581_surface_Area,0.01,13.21895432472229,True," ```
function surface_Area(baseEdge: number, sideLength: number): number {
    const surfaceArea: number = (2 * Math.pow(sideLength, 2)) + (4 * Math.pow(baseEdge, 2));
    return surfaceArea;
}
```",8.771306991577148,67,66,"Counter({(1, 65): 1, (2, 1): 1})",False
True,10,mbpp_135_hexagonal_num,0.01,14.59438443183899,True," ```
function hexagonal_num(n: number): number {
  let num: number = 1;
  while (n > 0) {
    num += 6 * Math.pow(2, n - 1);
    n++;
  }
  return num;
}
```",9.666198253631592,75,70,"Counter({(1, 67): 1, (2, 2): 1, (4, 1): 1})",False
True,11,mbpp_739_find_Index,0.01,34.14526700973511,True," ```
function find_Index(n: number): number {
    let i: number = 1;
    while (i <= n) {
        if ((Math.pow(10, i - 1)) * (i * 2 - 1) === Math.pow(10, i) / 2) {
            return i;
        } else {
            i++;
        }
    }
    return 0;
}
```",27.00613236427307,109,105,"Counter({(1, 102): 1, (2, 2): 1, (3, 1): 1})",False
True,12,mbpp_17_square_perimeter,0.01,3.5450279712677,True," ```
function square_perimeter(sideLength: number): number {
  return 4 * sideLength;
}
```",1.4293627738952637,29,29,"Counter({(1, 29): 1})",False
True,13,mbpp_77_is_Diff,0.01,7.348982095718384,True," ```
function is_Diff(num: number): boolean {
  if (num % 11 === 0) {
    return true;
  } else {
    return false;
  }
}
```",3.735710859298706,56,56,"Counter({(1, 56): 1})",False
True,14,mbpp_126_sum,0.01,26.121829748153687,True," ```
function sum(num1: number, num2: number): number {
    let result: number = 0;
    for (let i: number = 1; i <= Math.min(num1 / 2); i++) {
        if (num1 % i === 0 && num2 % i === 0) {
            result += i;
        }
    }
    return result;
}
```",19.341853857040405,106,102,"Counter({(1, 99): 1, (2, 2): 1, (3, 1): 1})",False
True,15,mbpp_266_lateralsurface_cube,0.01,9.621073484420776,True," ```
function lateralsurface_cube(sideLength: number): number {
    // Calculate the lateral surface area of a cube by multiplying the side length by 6
    const lateralSurfaceArea: number = sideLength * 6;
    
    // Return the calculated value
    return lateralSurfaceArea;
}
```",4.839727878570557,82,81,"Counter({(1, 80): 1, (2, 1): 1})",False
