did_compile,benchmark_id,benchmark_name,temperature,execution_time,llm_finished,output,total_realizability_time,num_tokens_guessed,num_tokens_generated,tries_per_token,timed_out
True,0,mbpp_80_tetrahedral_number,0.01,7.716717720031738,True," ```
function tetrahedral_number(n: number): number {
    let result = 0;
    
    if (n === 1) {
        result = 1;
    } else {
        const previousNumber = tetrahedral_number(n - 1);
        result = previousNumber * 2 + 1;
    }
    
    return result;
}
```",0.0,95,95,"Counter({(1, 95): 1})",False
True,1,mbpp_392_get_max_sum,0.01,14.309106588363647,True," ```
function get_max_sum(n: number): number {
	if (n <= 0) {
		return 0;
	} else if (n === 1 || n === 2 || n === 3 || n === 4 || n === 5) {
		return n;
	} else {
		const halfN = Math.floor(n / 2);
		const thirdN = Math.floor(n / 3);
		const quarterN = Math.floor(n / 4);
		const fifthN = Math.floor(n / 5);
		return Math.max(getMaxSum(halfN), getMaxSum(thirdN), getMaxSum(quarterN), getMaxSum(fifthN)) + n;
	}
}
```",0.0,187,187,"Counter({(1, 187): 1})",False
True,2,mbpp_171_perimeter_pentagon,0.01,3.0528385639190674,True," ```
function perimeter_pentagon(sideLength: number) :number{
return sideLength *5;}
```",0.0,28,28,"Counter({(1, 28): 1})",False
True,3,mbpp_127_multiply_int,0.01,3.174280881881714,True," ```
function multiply_int(x: number, y: number): number {
    return x * y;
}
```",0.0,30,30,"Counter({(1, 30): 1})",False
True,4,mbpp_435_last_Digit,0.01,3.040072202682495,True," ```
function last_Digit(n: number): number {
    return n % 10;
}
```",0.0,28,28,"Counter({(1, 28): 1})",False
True,5,mbpp_287_square_Sum,0.01,5.731017589569092,True," ```
function square_Sum(n: number): number {
    let result = 0;
    for (let i = 2; i <= n; i += 2) {
        result += Math.pow(i, 2);
    }
    return result;
}
```",0.0,68,68,"Counter({(1, 68): 1})",False
True,6,mbpp_606_radian_degree,0.01,4.1886866092681885,True," ```
function radian_degree(degree: number): number {
    const PI = Math.PI;
    return degree * (PI / 180);
}
```",0.0,45,45,"Counter({(1, 45): 1})",False
True,7,mbpp_803_is_perfect_square,0.01,5.982352018356323,True," ```
function is_perfect_square(n: number): boolean {
    let sqrt = Math.sqrt(n);
    if (Math.floor(sqrt) === sqrt) {
        return true;
    } else {
        return false;
    }
}
```",0.0,67,67,"Counter({(1, 67): 1})",False
True,8,mbpp_731_lateralsurface_cone,0.01,9.356468677520752,True," ```
function lateralsurface_cone(r: number, h: number): number {
    const base = Math.PI * (r ** 2); // Calculate the base area of the cone
    const slantHeight = Math.sqrt((h ** 2) + (base ** 2)); // Calculate the slant height of the cone
    const lateralSurfaceArea = base * slantHeight; // Calculate the lateral surface area of the cone
    
    return lateralSurfaceArea;
}
```",0.0,121,121,"Counter({(1, 121): 1})",False
True,9,mbpp_581_surface_Area,0.01,4.885411739349365,True," ```
function surface_Area(baseEdge: number, height: number): number {
    const sideLength = Math.sqrt((height * height) / (12));
    return (4 * sideLength * baseEdge);
}
```",0.0,55,55,"Counter({(1, 55): 1})",False
True,10,mbpp_135_hexagonal_num,0.01,10.487615585327148,True," ```
function hexagonal_num(n) {
    let num = (2 * n - 1);
    while (num > 0 && !isHexagonalNumber(num)) {
        num--;
    }
    return num;
}

function isHexagonalNumber(number) {
    const sqrtOf8TimesNPlusOne = Math.sqrt((8 * number) + 1);
    if (!Number.isInteger(sqrtOf8TimesNPlusOne)) {
        return false;
    } else {
        return true;
    }
}
```",0.0,138,138,"Counter({(1, 138): 1})",False
True,11,mbpp_739_find_Index,0.01,7.896606683731079,True," ```
function find_Index(n: number): number {
    let i = 1;
    while (i < Math.pow(10, n)) {
        if ((Math.floor((Math.sqrt(8 * i + 1) - 1) / 2))) {
            break;
        } else {
            i++;
        }
    }
    return i;
}
```",0.0,95,95,"Counter({(1, 95): 1})",False
